,sentence_number,word,pos,tag
45734,1804,throat,NN,SYMP
45735,1804,and,CC,O
45736,1804,skin,NN,O
45737,1804,and,CC,O
45738,1804,causes,VBZ,O
45739,1804,respiratory,JJ,DIS
45740,1804,infection,NN,DIS
45741,1804,and,CC,O
45742,1804,occasionally,RB,O
45743,1804,glomerulonephritis,NN,DIS
45744,1804,and,CC,O
45745,1804,rheumatic,JJ,O
45746,1804,fever,NN,DIS
45747,1804,Streptolysin,NN,O
45748,1804,O,NN,O
45749,1804,(,-LRB-,O
45750,1804,SLO,NN,O
45751,1804,),-RRB-,O
45752,1804,produced,VBN,O
45753,1804,by,IN,O
45754,1804,Streptococcus,NN,PATH
45755,1804,pyogenes,VBZ,PATH
45756,1804,(,-LRB-,O
45757,1804,S.,NNP,PATH
45758,1804,pyogenes,VBZ,PATH
45759,1804,),-RRB-,O
45760,1804,binds,VBZ,O
45761,1804,to,TO,O
45762,1804,the,DT,O
45763,1804,cell,NN,O
45764,1804,membrane,NN,O
45765,1804,",",",",O
45766,1804,particularly,RB,O
45767,1804,to,TO,O
45768,1804,that,DT,O
45769,1804,of,IN,O
45770,1804,white,JJ,O
45771,1804,and,CC,O
45772,1804,red,JJ,O
45773,1804,blood,NN,O
45774,1804,cells,NNS,O
45775,1804,",",",",O
45776,1804,and,CC,O
45777,1804,is,VBZ,O
45778,1804,toxic,JJ,O
45779,1804,to,TO,O
45780,1804,the,DT,O
45781,1804,cells,NNS,O
45782,1804,and,CC,O
45783,1804,tissue,NN,O
45784,1804,.,.,O
45785,1805,In,IN,O
45786,1805,this,DT,O
45787,1805,study,NN,O
45788,1805,",",",",O
45789,1805,we,PRP,O
45790,1805,evaluated,VBD,O
45791,1805,the,DT,O
45792,1805,inhibitory,JJ,O
45793,1805,activity,NN,O
45794,1805,of,IN,O
45795,1805,water-soluble,JJ,O
45796,1805,polyphenols,NNS,O
45797,1805,in,IN,O
45798,1805,olives,NNS,O
45799,1805,(,-LRB-,O
45800,1805,Olea,NNP,O
45801,1805,europaea,NNP,PATH
45802,1805,),-RRB-,O
45803,1805,against,IN,O
45804,1805,SLO-induced,JJ,O
45805,1805,hemolysis,NN,SYMP
45806,1805,.,.,O
45807,1806,Hydroxytyrosol,NN,O
45808,1806,inhibited,VBD,O
45809,1806,SLO-induced,JJ,O
45810,1806,hemolytic,JJ,O
45811,1806,activity,NN,O
45812,1806,",",",",O
45813,1806,and,CC,O
45814,1806,the,DT,O
45815,1806,amount,NN,O
45816,1806,required,VBN,O
45817,1806,for,IN,O
45818,1806,50,CD,O
45819,1806,%,NN,O
45820,1806,inhibition,NN,O
45821,1806,of,IN,O
45822,1806,hemolysis,NN,SYMP
45823,1806,was,VBD,O
45824,1806,1.30,CD,O
45825,1806,µg,NN,O
45826,1806,.,.,O
45827,1807,These,DT,O
45828,1807,findings,NNS,O
45829,1807,suggest,VBP,O
45830,1807,that,IN,O
45831,1807,the,DT,O
45832,1807,water-soluble,JJ,O
45833,1807,polyphenols,NNS,O
45834,1807,contained,VBN,O
45835,1807,in,IN,O
45836,1807,olives,NNS,O
45837,1807,have,VBP,O
45838,1807,inhibitory,JJ,O
45839,1807,activity,NN,O
45840,1807,against,IN,O
45841,1807,SLO-induced,JJ,O
45842,1808,We,PRP,O
45843,1808,have,VBP,O
45844,1808,developed,VBN,O
45845,1808,a,DT,O
45846,1808,simple,JJ,O
45847,1808,and,CC,O
45848,1808,green,JJ,O
45849,1808,solution,NN,O
45850,1808,for,IN,O
45851,1808,the,DT,O
45852,1808,synthesis,NN,O
45853,1808,of,IN,O
45854,1808,catalytic,JJ,O
45855,1808,gold-doped,JJ,O
45856,1808,bismuth,NN,O
45857,1808,oxyiodide,NN,O
45858,1808,(,-LRB-,O
45859,1808,Au/BiOI,NN,O
45860,1808,),-RRB-,O
45861,1808,nanocomposites,NNS,O
45862,1808,at,IN,O
45863,1808,room,NN,O
45864,1808,temperature,NN,O
45865,1808,from,IN,O
45866,1808,an,DT,O
45867,1808,aqueous,JJ,O
45868,1808,mixture,NN,O
45869,1808,of,IN,O
45870,1808,gold,NN,O
45871,1808,ions,NNS,O
45872,1808,",",",",O
45873,1808,bismuth,NN,O
45874,1808,ions,NNS,O
45875,1808,",",",",O
45876,1808,and,CC,O
45877,1808,iodide,NN,O
45878,1808,ions,NNS,O
45879,1808,.,.,O
45880,1809,Au,NN,O
45881,1809,nanoparticles,NNS,O
45882,1809,(,-LRB-,O
45883,1809,NPs,NNS,O
45884,1809,),-RRB-,O
45885,1809,were,VBD,O
45886,1809,formed,VBN,O
45887,1809,in,FW,O
45888,1809,situ,FW,O
45889,1809,and,CC,O
45890,1809,doped,VBD,O
45891,1809,into,IN,O
45892,1809,BiOI,NN,O
45893,1809,nanosheets,NNS,O
45894,1809,.,.,O
45895,1810,The,DT,O
45896,1810,oxygen,NN,O
45897,1810,vacancies,NNS,O
45898,1810,generated,VBN,O
45899,1810,in,IN,O
45900,1810,BiOI,NN,O
45901,1810,give,VBP,O
45902,1810,rise,NN,O
45903,1810,to,TO,O
45904,1810,its,PRP$,O
45905,1810,oxidase-like,JJ,O
45906,1810,activity,NN,O
45907,1810,",",",",O
45908,1810,and,CC,O
45909,1810,Au,NN,O
45910,1810,doping,NN,O
45911,1810,facilitated,VBD,O
45912,1810,the,DT,O
45913,1810,reaction,NN,O
45914,1810,leading,VBG,O
45915,1810,to,TO,O
45916,1810,a,DT,O
45917,1810,4-fold,RB,O
45918,1810,higher,JJR,O
45919,1810,oxidase-like,JJ,O
45920,1810,activity,NN,O
45921,1810,of,IN,O
45922,1810,the,DT,O
45923,1810,Au/BiOI,NN,O
45924,1810,nanocomposite,NN,O
45925,1810,.,.,O
45926,1811,The,DT,O
45927,1811,Au/BiOI,NN,O
45928,1811,nanocomposites,NNS,O
45929,1811,showed,VBD,O
45930,1811,wide,JJ,O
45931,1811,spectrum,NN,O
45932,1811,antimicrobial,JJ,O
45933,1811,activity,NN,O
45934,1811,not,RB,O
45935,1811,only,RB,O
45936,1811,against,IN,O
45937,1811,non-multidrug-resistant,JJ,O
45938,1811,E.,NNP,PATH
45939,1811,coli,NN,PATH
45940,1811,",",",",O
45941,1811,K.,NNP,PATH
45942,1811,pneumoniae,FW,PATH
45943,1811,",",",",O
45944,1811,S.,NNP,PATH
45945,1811,enteritidis,VBZ,PATH
45946,1811,",",",",O
45947,1811,S.,NNP,PATH
45948,1811,aureus,NN,PATH
45949,1811,",",",",O
45950,1811,and,CC,O
45951,1811,B.,NNP,PATH
45952,1811,subtilis,NNS,PATH
45953,1811,bacteria,NNS,O
45954,1811,",",",",O
45955,1811,but,CC,O
45956,1811,also,RB,O
45957,1811,against,IN,O
45958,1811,multidrug-resistant,JJ,O
45959,1811,bacteria,NNS,O
45960,1811,",",",",O
45961,1811,methicillin-resistant,JJ,O
45962,1811,S.,NNP,PATH
45963,1811,aureus,NN,PATH
45964,1811,(,-LRB-,O
45965,1811,MRSA,NN,O
45966,1811,),-RRB-,O
45967,1811,.,.,O
45968,1812,The,DT,O
45969,1812,gold,NN,O
45970,1812,doping,NN,O
45971,1812,reduced,VBD,O
45972,1812,the,DT,O
45973,1812,minimal,JJ,O
45974,1812,inhibitory,JJ,O
45975,1812,concentration,NN,O
45976,1812,value,NN,O
45977,1812,by,IN,O
45978,1812,∼,CD,O
45979,1812,2000-fold,JJ,O
45980,1812,for,IN,O
45981,1812,the,DT,O
45982,1812,Au/BiOI,NN,O
45983,1812,nanocomposite,NN,O
45984,1812,",",",",O
45985,1812,in,IN,O
45986,1812,comparison,NN,O
45987,1812,with,IN,O
45988,1812,only,JJ,O
45989,1812,BiOI,NN,O
45990,1812,nanoparticles,NNS,O
45991,1812,.,.,O
45992,1813,The,DT,O
45993,1813,bactericidal,JJ,O
45994,1813,property,NN,O
45995,1813,of,IN,O
45996,1813,the,DT,O
45997,1813,Au/BiOI,NN,O
45998,1813,nanocomposite,NN,O
45999,1813,arose,VBD,O
46000,1813,from,IN,O
46001,1813,the,DT,O
46002,1813,combined,JJ,O
46003,1813,effect,NN,O
46004,1813,of,IN,O
46005,1813,the,DT,O
46006,1813,disruption,NN,O
46007,1813,of,IN,O
46008,1813,the,DT,O
46009,1813,bacterial,JJ,O
46010,1813,membrane,NN,O
46011,1813,through,IN,O
46012,1813,a,DT,O
46013,1813,strong,JJ,O
46014,1813,interaction,NN,O
46015,1813,of,IN,O
46016,1813,the,DT,O
46017,1813,nanocomposite,JJ,O
46018,1813,with,IN,O
46019,1813,the,DT,O
46020,1813,bacteria,NNS,O
46021,1813,and,CC,O
46022,1813,the,DT,O
46023,1813,generation,NN,O
46024,1813,of,IN,O
46025,1813,reactive,JJ,O
46026,1813,oxygen,NN,O
46027,1813,species,NNS,O
46028,1813,.,.,O
46029,1814,Also,RB,O
46030,1814,",",",",O
46031,1814,the,DT,O
46032,1814,Au/BiOI,NN,O
46033,1814,nanocomposite,NN,O
46034,1814,is,VBZ,O
46035,1814,highly,RB,O
46036,1814,biocompatible,JJ,O
46037,1814,",",",",O
46038,1814,which,WDT,O
46039,1814,has,VBZ,O
46040,1814,been,VBN,O
46041,1814,demonstrated,VBN,O
46042,1814,in,FW,O
46043,1814,vitro,FW,O
46044,1814,by,IN,O
46045,1814,analysis,NN,O
46046,1814,of,IN,O
46047,1814,cytotoxicity,NN,O
46048,1814,and,CC,O
46049,1814,hemolysis,NN,SYMP
46050,1814,",",",",O
46051,1814,and,CC,O
46052,1814,in,FW,O
46053,1814,vivo,FW,O
46054,1814,by,IN,O
46055,1814,evaluating,VBG,O
46056,1814,ocular,JJ,O
46057,1814,tissue,NN,O
46058,1814,responses,NNS,O
46059,1814,.,.,O
46060,1815,Furthermore,RB,O
46061,1815,",",",",O
46062,1815,intrastromal,JJ,O
46063,1815,administration,NN,O
46064,1815,of,IN,O
46065,1815,Au/BiOI,NN,O
46066,1815,nanocomposites,NNS,O
46067,1815,can,MD,O
46068,1815,effectively,RB,O
46069,1815,alleviate,VB,O
46070,1815,S.,NNP,O
46071,1815,aureus-induced,JJ,O
46072,1815,bacterial,JJ,O
46073,1815,keratitis,NN,DIS
46074,1815,in,IN,O
46075,1815,rabbits,NNS,O
46076,1815,",",",",O
46077,1815,suggesting,VBG,O
46078,1815,a,DT,O
46079,1815,significant,JJ,O
46080,1815,disinfectant,NN,O
46081,1815,benefit,NN,O
46082,1815,in,IN,O
46083,1815,preclinical,JJ,O
46084,1815,studies,NNS,O
46085,1815,.,.,O
46086,1816,The,DT,O
46087,1816,Au/BiOI,NN,O
46088,1816,nanocomposites,NNS,O
46089,1816,show,VBP,O
46090,1816,great,JJ,O
46091,1816,potential,JJ,O
46092,1816,for,IN,O
46093,1816,the,DT,O
46094,1816,inactivation,NN,O
46095,1816,of,IN,O
46096,1816,bacterial,JJ,O
46097,1816,pathogens,NNS,O
46098,1816,in,IN,O
46099,1816,an,DT,O
46100,1816,aqueous,JJ,O
46101,1816,environment,NN,O
46102,1816,and,CC,O
46103,1816,treatment,NN,O
46104,1816,of,IN,O
46105,1816,bacterial,JJ,O
46106,1816,infection-induced,JJ,O
46107,1816,diseases,NNS,O
46108,1816,.,.,O
46109,1817,Additional,JJ,O
46110,1817,data,NNS,O
46111,1817,on,IN,O
46112,1817,the,DT,O
46113,1817,incidence,NN,O
46114,1817,of,IN,O
46115,1817,gastric,JJ,O
46116,1817,neoplasia,NN,O
46117,1817,in,IN,O
46118,1817,the,DT,O
46119,1817,Chinese,JJ,O
46120,1817,atrophic,JJ,O
46121,1817,gastritis,NN,DIS
46122,1817,(,-LRB-,O
46123,1817,AG,NNP,O
46124,1817,),-RRB-,O
46125,1817,population,NN,O
46126,1817,during,IN,O
46127,1817,long-term,JJ,O
46128,1817,follow-up,NN,O
46129,1817,are,VBP,O
46130,1817,needed,VBN,O
46131,1817,and,CC,O
46132,1817,the,DT,O
46133,1817,influence,NN,O
46134,1817,of,IN,O
46135,1817,the,DT,O
46136,1817,endoscopic,JJ,O
46137,1817,surveillance,NN,O
46138,1817,interval,NN,O
46139,1817,on,IN,O
46140,1817,gastric,JJ,O
46141,1817,neoplasia,NN,O
46142,1817,occurrence,NN,O
46143,1817,remains,VBZ,O
46144,1817,unknown,JJ,O
46145,1817,.,.,O
46146,1818,Retrospectively,RB,O
46147,1818,investigated,VBN,O
46148,1818,the,DT,O
46149,1818,occurrence,NN,O
46150,1818,of,IN,O
46151,1818,gastric,JJ,O
46152,1818,cancer,NN,O
46153,1818,(,-LRB-,O
46154,1818,GC,NN,O
46155,1818,),-RRB-,O
46156,1818,and,CC,O
46157,1818,precancerous,JJ,O
46158,1818,lesions,NNS,SYMP
46159,1818,in,IN,O
46160,1818,AG,NNP,O
46161,1818,patients,NNS,O
46162,1818,during,IN,O
46163,1818,long-term,JJ,O
46164,1818,follow-up,NN,O
46165,1818,and,CC,O
46166,1818,assessed,VBN,O
46167,1818,risk,NN,O
46168,1818,factors,NNS,O
46169,1818,",",",",O
46170,1818,such,JJ,O
46171,1818,as,IN,O
46172,1818,the,DT,O
46173,1818,endoscopic,JJ,O
46174,1818,surveillance,NN,O
46175,1818,interval,NN,O
46176,1818,for,IN,O
46177,1818,the,DT,O
46178,1818,development,NN,O
46179,1818,of,IN,O
46180,1818,gastric,JJ,O
46181,1818,neoplasia,NN,O
46182,1818,.,.,O
46183,1819,This,DT,O
46184,1819,study,NN,O
46185,1819,enrolled,VBD,O
46186,1819,332,CD,O
46187,1819,AG,NNP,O
46188,1819,patients,NNS,O
46189,1819,who,WP,O
46190,1819,underwent,VBD,O
46191,1819,initial,JJ,O
46192,1819,gastroscopy,NN,O
46193,1819,from,IN,O
46194,1819,2002,CD,O
46195,1819,to,TO,O
46196,1819,2005,CD,O
46197,1819,.,.,O
46198,1820,Following,VBG,O
46199,1820,parameters,NNS,O
46200,1820,were,VBD,O
46201,1820,collected,VBN,O
46202,1820,:,:,O
46203,1820,age,NN,O
46204,1820,",",",",O
46205,1820,gender,NN,O
46206,1820,",",",",O
46207,1820,smoking,NN,O
46208,1820,history,NN,O
46209,1820,",",",",O
46210,1820,H.,NNP,PATH
46211,1820,pylori,NN,PATH
46212,1820,infection,NN,O
46213,1820,",",",",O
46214,1820,location,NN,O
46215,1820,of,IN,O
46216,1820,atrophy,NN,O
46217,1820,and,CC,O
46218,1820,intestinal,JJ,O
46219,1820,metaplasia,NN,O
46220,1820,(,-LRB-,O
46221,1820,IM,NN,O
46222,1820,),-RRB-,O
46223,1820,",",",",O
46224,1820,surveillance,NN,O
46225,1820,interval,NN,O
46226,1820,",",",",O
46227,1820,follow-up,JJ,O
46228,1820,duration,NN,O
46229,1820,",",",",O
46230,1820,and,CC,O
46231,1820,neoplasia,NN,O
46232,1820,occurrence,NN,O
46233,1820,.,.,O
46234,1821,Gastric,JJ,O
46235,1821,neoplasia,NN,O
46236,1821,was,VBD,O
46237,1821,diagnosed,VBN,O
46238,1821,in,IN,O
46239,1821,16,CD,O
46240,1821,patients,NNS,O
46241,1821,.,.,O
46242,1822,The,DT,O
46243,1822,annual,JJ,O
46244,1822,incidence,NN,O
46245,1822,rates,NNS,O
46246,1822,per,IN,O
46247,1822,person-year,NN,O
46248,1822,of,IN,O
46249,1822,total,JJ,O
46250,1822,gastric,JJ,O
46251,1822,neoplasia,NN,O
46252,1822,",",",",O
46253,1822,gastric,JJ,O
46254,1822,high-grade,JJ,O
46255,1822,intraepithelial,JJ,O
46256,1822,neoplasia,NN,O
46257,1822,(,-LRB-,O
46258,1822,HGIN,NN,O
46259,1822,),-RRB-,O
46260,1822,",",",",O
46261,1822,early,JJ,O
46262,1822,GC,NN,O
46263,1822,and,CC,O
46264,1822,advanced,VBD,O
46265,1822,GC,NN,O
46266,1822,were,VBD,O
46267,1822,0.53,CD,O
46268,1822,%,NN,O
46269,1822,",",",",O
46270,1822,0.07,CD,O
46271,1822,%,NN,O
46272,1822,",",",",O
46273,1822,0.20,CD,O
46274,1822,%,NN,O
46275,1822,and,CC,O
46276,1822,0.33,CD,O
46277,1822,%,NN,O
46278,1822,",",",",O
46279,1822,respectively,RB,O
46280,1822,.,.,O
46281,1823,A,DT,O
46282,1823,multivariate,JJ,O
46283,1823,Cox,NN,O
46284,1823,analysis,NN,O
46285,1823,not,RB,O
46286,1823,accounting,VBG,O
46287,1823,for,IN,O
46288,1823,the,DT,O
46289,1823,extent,NN,O
46290,1823,of,IN,O
46291,1823,AG,NNP,O
46292,1823,and/or,CC,O
46293,1823,IM,NNP,O
46294,1823,showed,VBD,O
46295,1823,that,IN,O
46296,1823,the,DT,O
46297,1823,risk,NN,O
46298,1823,factors,NNS,O
46299,1823,for,IN,O
46300,1823,GC,NN,O
46301,1823,development,NN,O
46302,1823,among,IN,O
46303,1823,AG,NNP,O
46304,1823,patients,NNS,O
46305,1823,included,VBD,O
46306,1823,the,DT,O
46307,1823,presence,NN,O
46308,1823,of,IN,O
46309,1823,AG,NNP,O
46310,1823,and/or,CC,O
46311,1823,IM,NNP,O
46312,1823,involving,VBG,O
46313,1823,both,DT,O
46314,1823,antral,JJ,O
46315,1823,and,CC,O
46316,1823,corporal,JJ,O
46317,1823,(,-LRB-,O
46318,1823,p,NN,O
46319,1823,<,JJR,O
46320,1823,.001,CD,O
46321,1823,",",",",O
46322,1823,HR,NN,O
46323,1823,2.898,CD,O
46324,1823,),-RRB-,O
46325,1823,and,CC,O
46326,1823,H.,NNP,PATH
46327,1823,pylori,NN,PATH
46328,1823,infection,NN,O
46329,1823,(,-LRB-,O
46330,1823,p,NN,O
46331,1823,=,JJ,O
46332,1823,.018,CD,O
46333,1823,",",",",O
46334,1823,HR,NN,O
46335,1823,3.946,CD,O
46336,1823,),-RRB-,O
46337,1823,.,.,O
46338,1824,In,IN,O
46339,1824,the,DT,O
46340,1824,extensive,JJ,O
46341,1824,AG,NNP,O
46342,1824,and/or,CC,O
46343,1824,IM,NNP,O
46344,1824,group,NN,O
46345,1824,",",",",O
46346,1824,a,DT,O
46347,1824,2,LS,O
46348,1824,-,:,O
46349,1824,to,TO,O
46350,1824,3-year,JJ,O
46351,1824,surveillance,NN,O
46352,1824,interval,NN,O
46353,1824,might,MD,O
46354,1824,be,VB,O
46355,1824,instructive,JJ,O
46356,1824,in,IN,O
46357,1824,early,JJ,O
46358,1824,detection,NN,O
46359,1824,of,IN,O
46360,1824,GC,NN,O
46361,1824,(,-LRB-,O
46362,1824,p,NN,O
46363,1824,=,JJ,O
46364,1824,.008,CD,O
46365,1824,",",",",O
46366,1824,HR,NN,O
46367,1824,0.015,CD,O
46368,1824,),-RRB-,O
46369,1824,.,.,O
46370,1825,Our,PRP$,O
46371,1825,data,NNS,O
46372,1825,reveal,VBP,O
46373,1825,an,DT,O
46374,1825,annual,JJ,O
46375,1825,incidence,NN,O
46376,1825,rate,NN,O
46377,1825,of,IN,O
46378,1825,0.53,CD,O
46379,1825,%,NN,O
46380,1825,per,IN,O
46381,1825,person-year,NN,O
46382,1825,for,IN,O
46383,1825,GC,NN,O
46384,1825,and,CC,O
46385,1825,HGIN,NN,O
46386,1825,in,IN,O
46387,1825,AG,NNP,O
46388,1825,patients,NNS,O
46389,1825,.,.,O
46390,1826,A,DT,O
46391,1826,2,LS,O
46392,1826,-,:,O
46393,1826,to,TO,O
46394,1826,3-year,JJ,O
46395,1826,surveillance,NN,O
46396,1826,interval,NN,O
46397,1826,may,MD,O
46398,1826,be,VB,O
46399,1826,suitable,JJ,O
46400,1826,for,IN,O
46401,1826,patients,NNS,O
46402,1826,with,IN,O
46403,1826,extensive,JJ,O
46404,1826,AG,NNP,O
46405,1826,and/or,CC,O
46406,1826,IM,NNP,O
46407,1826,.,.,O
46408,1827,BackgroundZika,NN,O
46409,1827,virus,NN,O
46410,1827,(,-LRB-,O
46411,1827,ZIKV,NN,O
46412,1827,),-RRB-,O
46413,1827,emergence,NN,O
46414,1827,in,IN,O
46415,1827,South,NNP,O
46416,1827,America,NNP,O
46417,1827,revealed,VBD,O
46418,1827,the,DT,O
46419,1827,lack,NN,O
46420,1827,of,IN,O
46421,1827,knowledge,NN,O
46422,1827,regarding,VBG,O
46423,1827,clinical,JJ,O
46424,1827,manifestations,NNS,O
46425,1827,in,IN,O
46426,1827,HIV-infected,JJ,O
46427,1827,individuals,NNS,O
46428,1827,.,.,O
46429,1828,We,PRP,O
46430,1828,described,VBD,O
46431,1828,the,DT,O
46432,1828,clinical,JJ,O
46433,1828,characteristics,NNS,O
46434,1828,",",",",O
46435,1828,laboratory,NN,O
46436,1828,manifestations,NNS,O
46437,1828,",",",",O
46438,1828,differential,JJ,O
46439,1828,diagnosis,NN,O
46440,1828,",",",",O
46441,1828,and,CC,O
46442,1828,outcome,NN,O
46443,1828,of,IN,O
46444,1828,ZIKV,NN,O
46445,1828,infection,NN,O
46446,1828,in,IN,O
46447,1828,a,DT,O
46448,1828,large,JJ,O
46449,1828,",",",",O
46450,1828,single-center,JJ,O
46451,1828,cohort,NN,O
46452,1828,of,IN,O
46453,1828,HIV-infected,JJ,O
46454,1828,patients.MethodsHIV-infected,JJ,O
46455,1828,patients,NNS,O
46456,1828,aged,JJ,O
46457,1828,≥,NN,O
46458,1828,18,CD,O
46459,1828,years,NNS,O
46460,1828,with,IN,O
46461,1828,clinical,JJ,O
46462,1828,suspected,VBN,O
46463,1828,arboviral,JJ,O
46464,1828,disease,NN,O
46465,1828,from,IN,O
46466,1828,an,DT,O
46467,1828,ongoing,JJ,O
46468,1828,cohort,NN,O
46469,1828,were,VBD,O
46470,1828,followed,VBN,O
46471,1828,from,IN,O
46472,1828,February,NNP,O
46473,1828,through,IN,O
46474,1828,December,NNP,O
46475,1828,2015,CD,O
46476,1828,.,.,O
46477,1829,Acute,JJ,O
46478,1829,serum,NN,O
46479,1829,samples,NNS,O
46480,1829,were,VBD,O
46481,1829,tested,VBN,O
46482,1829,for,IN,O
46483,1829,ZIKV,NN,O
46484,1829,",",",",O
46485,1829,DENV,NN,PATH
46486,1829,",",",",O
46487,1829,and,CC,O
46488,1829,CHIKV,NN,O
46489,1829,by,IN,O
46490,1829,rRT-PCR,NN,O
46491,1829,",",",",O
46492,1829,anti-DENV,JJ,O
46493,1829,IgM/IgG,NN,O
46494,1829,",",",",O
46495,1829,and,CC,O
46496,1829,syphilis,NN,DIS
46497,1829,assays,NNS,O
46498,1829,;,:,O
46499,1829,convalescent,JJ,O
46500,1829,samples,NNS,O
46501,1829,were,VBD,O
46502,1829,tested,VBN,O
46503,1829,for,IN,O
46504,1829,anti-DENV,JJ,O
46505,1829,IgM/IgG,NN,O
46506,1829,;,:,O
46507,1829,and,CC,O
46508,1829,urine,NN,O
46509,1829,samples,NNS,O
46510,1829,were,VBD,O
46511,1829,tested,VBN,O
46512,1829,for,IN,O
46513,1829,ZIKV,NN,O
46514,1829,by,IN,O
46515,1829,rRT-PCR,NN,O
46516,1829,.,.,O
46517,1830,ZIKV,NN,O
46518,1830,disease,NN,O
46519,1830,was,VBD,O
46520,1830,defined,VBN,O
46521,1830,according,VBG,O
46522,1830,to,TO,O
46523,1830,the,DT,O
46524,1830,PAHO,NNP,O
46525,1830,guidelines.ResultsOf,NN,O
46526,1830,101,CD,O
46527,1830,patients,NNS,O
46528,1830,",",",",O
46529,1830,ZIKV,NN,O
46530,1830,was,VBD,O
46531,1830,confirmed,VBN,O
46532,1830,in,IN,O
46533,1830,43,CD,O
46534,1830,cases,NNS,O
46535,1830,and,CC,O
46536,1830,suspected,VBN,O
46537,1830,in,IN,O
46538,1830,34,CD,O
46539,1830,",",",",O
46540,1830,and,CC,O
46541,1830,another,DT,O
46542,1830,diagnosis,NN,O
46543,1830,was,VBD,O
46544,1830,assumed,VBN,O
46545,1830,for,IN,O
46546,1830,24,CD,O
46547,1830,patients,NNS,O
46548,1830,(,-LRB-,O
46549,1830,dengue,JJ,DIS
46550,1830,",",",",O
46551,1830,secondary/latent,JJ,O
46552,1830,syphilis,NN,DIS
46553,1830,",",",",O
46554,1830,respiratory,JJ,DIS
46555,1830,infections,NNS,DIS
46556,1830,",",",",O
46557,1830,human,JJ,O
46558,1830,parvovirus,NN,O
46559,1830,B19,NN,O
46560,1830,",",",",O
46561,1830,adverse,JJ,O
46562,1830,drug,NN,O
46563,1830,reaction,NN,O
46564,1830,",",",",O
46565,1830,musculoskeletal,JJ,O
46566,1830,disorders,NNS,O
46567,1830,",",",",O
46568,1830,and,CC,O
46569,1830,acute,JJ,SYMP
46570,1830,gastroenteritis,NN,SYMP
46571,1830,ZIKV-confirmed,NN,O
46572,1830,and,CC,O
46573,1830,suspected,VBN,O
46574,1830,patients,NNS,O
46575,1830,reported,VBD,O
46576,1830,similar,JJ,O
46577,1830,signs,NNS,O
46578,1830,and,CC,O
46579,1830,symptoms,NNS,O
46580,1830,.,.,O
46581,1831,Pruritic,JJ,O
46582,1831,rash,NN,SYMP
46583,1831,was,VBD,O
46584,1831,the,DT,O
46585,1831,most,RBS,O
46586,1831,common,JJ,O
46587,1831,symptom,NN,O
46588,1831,",",",",O
46589,1831,followed,VBN,O
46590,1831,by,IN,O
46591,1831,myalgia,NN,SYMP
46592,1831,",",",",O
46593,1831,nonpurulent,JJ,O
46594,1831,conjunctivitis,NN,DIS
46595,1831,",",",",O
46596,1831,arthralgia,NN,O
46597,1831,",",",",O
46598,1831,prostration,NN,SYMP
46599,1831,",",",",O
46600,1831,and,CC,O
46601,1831,headache,NN,SYMP
46602,1831,In,IN,O
46603,1831,the,DT,O
46604,1831,short-term,JJ,O
46605,1831,follow-up,NN,O
46606,1831,(,-LRB-,O
46607,1831,median,NN,O
46608,1831,67.5,CD,O
46609,1831,days,NNS,O
46610,1831,(,-LRB-,O
46611,1831,IQR,NN,O
46612,1831,:,:,O
46613,1831,32-104.5,CD,O
46614,1831,),-RRB-,O
46615,1831,),-RRB-,O
46616,1831,",",",",O
46617,1831,CD4,NN,O
46618,1831,cell,NN,O
46619,1831,count,NN,O
46620,1831,(,-LRB-,O
46621,1831,Z,NN,O
46622,1831,=,JJ,O
46623,1831,-.831,CD,O
46624,1831,",",",",O
46625,1831,p,NN,O
46626,1831,=,JJ,O
46627,1831,0.406,CD,O
46628,1831,),-RRB-,O
46629,1831,and,CC,O
46630,1831,HIV,NN,PATH
46631,1831,viral,JJ,O
46632,1831,load,NN,O
46633,1831,(,-LRB-,O
46634,1831,Z,NN,O
46635,1831,=,JJ,O
46636,1831,-.447,CD,O
46637,1831,",",",",O
46638,1831,p,NN,O
46639,1831,=,JJ,O
46640,1831,0.655,CD,O
46641,1831,),-RRB-,O
46642,1831,did,VBD,O
46643,1831,not,RB,O
46644,1831,change,VB,O
46645,1831,significantly,RB,O
46646,1831,post,JJ,O
46647,1831,ZIKV,NN,O
46648,1831,infection,NN,O
46649,1831,.,.,O
46650,1832,There,EX,O
46651,1832,were,VBD,O
46652,1832,no,DT,O
46653,1832,hospitalizations,NNS,O
46654,1832,",",",",O
46655,1832,complications,NNS,O
46656,1832,",",",",O
46657,1832,or,CC,O
46658,1832,deaths.ConclusionsAmong,NNP,O
46659,1832,HIV-infected,JJ,O
46660,1832,patients,NNS,O
46661,1832,with,IN,O
46662,1832,suspected,VBN,O
46663,1832,arboviral,JJ,O
46664,1832,disease,NN,O
46665,1832,",",",",O
46666,1832,42.6,CD,O
46667,1832,%,NN,O
46668,1832,were,VBD,O
46669,1832,ZIKV-infected,JJ,O
46670,1832,.,.,O
46671,1833,CD4,NN,O
46672,1833,cell,NN,O
46673,1833,counts,NNS,O
46674,1833,and,CC,O
46675,1833,HIV,NN,PATH
46676,1833,viral,JJ,O
46677,1833,load,NN,O
46678,1833,were,VBD,O
46679,1833,not,RB,O
46680,1833,different,JJ,O
46681,1833,post,NN,O
46682,1833,ZIKV,NN,O
46683,1833,infection,NN,O
